cap_round,college_code,college_name,branch_code,branch_name,status,level,category,cutoff_rank,cutoff_percentile
CAP1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,DEFOPENS,35619,89.51289
CAP1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,TFWS,73321,77.1631566
CAP1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,EWS,187445,16.6909773
CAP1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Status: Un-Aided Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,TFWS,58590,82.3322294
CAP1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Status: Un-Aided Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,EWS,73954,77.0149774
CAP1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Status: Un-Aided Home University : Sant Gadge Baba Amravati University,Home University Seats Allotted to Home University Candidates,DEFOPENS,203151,0.8610772
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,98203,68.2382408
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,117356,60.2517483
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,194128,10.8694881
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,101028,66.9498069
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,99568,67.8236662
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,110162,63.2914656
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,126762,55.4922986
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,105058,65.630713
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,196840,8.0990652
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,90515,71.173087
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,101276,66.9039004
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,191811,13.2656066
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LVJS,117226,60.2517483
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT1S,109751,63.3986014
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT2S,92298,70.507201
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT3S,175817,25.8355418
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,100761,67.1459332
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,196102,8.9230769
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,TFWS,90749,71.173087
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,EWS,195512,9.5951969
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOPENS,31723,90.6674583
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSCS,46640,85.977536
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSTS,128452,54.5739657
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GVJS,51641,84.5176078
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT1S,35310,89.6391842
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT2S,49241,85.2215842
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GNT3S,53012,84.0903324
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GOBCS,35298,89.6391842
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,GSEBCS,61691,81.2846613
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOPENS,26230,92.3562485
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSCS,37901,88.7700729
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSTS,112328,62.1365556
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LVJS,50586,84.8736599
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT1S,50031,85.0571556
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT2S,40172,88.0840044
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LNT3S,79870,75.1927485
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LOBCS,32266,90.5159705
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,LSEBCS,37768,88.8689717
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,158008,39.230205
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,185319,18.9335664
CAP1,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Status: Un-Aided Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,34585,89.8391608
